gender,total_words,theme,theme_keyword_count,theme_keyword_normalized_term_frequency,theme_cSFIDF,id
men,5678513,Religion ,6028,0.0010615455137639026,0.19996144046683328,bootstrap 3
men,5678513,Sexual Language,21455,0.003778277869576067,0.2778183748321337,bootstrap 3
men,5678513,Sexuality,526,9.262988391503199e-05,0.07697878651730491,bootstrap 3
men,5678513,Socioeconomic Status/Spending/Poverty,15296,0.0026936629360538576,0.27034708231040117,bootstrap 3
men,5678513,Testimony re Gender-Based Violence ,18759,0.0033035056889013023,0.29261912466572215,bootstrap 3
men,5678513,Women’s Non-Domestic Work,10031,0.0017664835846990224,0.2378660260511655,bootstrap 3
women,6363375,Characterization,95014,0.014931384681870863,0.44153977349226553,bootstrap 3
women,6363375,Clothing/Makeup/Appearance ,10565,0.0016602824758874025,0.23682429535841779,bootstrap 3
women,6363375,Drugs and Addiction,35194,0.005530712868564245,0.3369019824527411,bootstrap 3
women,6363375,Emotions,10706,0.0016824405288074333,0.23862868953725952,bootstrap 3
women,6363375,Explicit Reference to Defendant’s Gender ,14243,0.002238277643546074,0.2701937858371688,bootstrap 3
women,6363375,Figurative/Metaphorical Language,10247,0.0016103089948337165,0.226705331549119,bootstrap 3
women,6363375,Gender and Gender Roles,44471,0.006988587031253069,0.3651271608086887,bootstrap 3
women,6363375,Immigration,15117,0.0023756261417879664,0.2576890655509657,bootstrap 3
women,6363375,Intimate Partner Relationships,12661,0.0019896674327695603,0.25415028144888385,bootstrap 3
women,6363375,Mental Health/Mental Disability,52447,0.008242009939693953,0.37419401108641626,bootstrap 3
women,6363375,Parenting Language,146101,0.022959671557938988,0.48260376673215843,bootstrap 3
women,6363375,Racial Tropes,11124,0.0017481289410100772,0.22585894967796336,bootstrap 3
women,6363375,Religion ,7010,0.001101616673541949,0.20370054796497827,bootstrap 3
women,6363375,Sexual Language,44846,0.007047518023061661,0.37943039401898804,bootstrap 3
women,6363375,Sexuality,1498,0.00023540966861138938,0.12271782481030225,bootstrap 3
women,6363375,Socioeconomic Status/Spending/Poverty,17804,0.0027978863417604653,0.2755275913796772,bootstrap 3
women,6363375,Testimony re Gender-Based Violence ,18505,0.00290804800911466,0.27454653272911167,bootstrap 3
women,6363375,Women’s Non-Domestic Work,11021,0.0017319425619266506,0.23552898281919668,bootstrap 3
men,5694507,Characterization,71940,0.012633227073037228,0.40575589654619304,bootstrap 4
men,5694507,Clothing/Makeup/Appearance ,7523,0.0013210976823805818,0.21106664981908418,bootstrap 4
men,5694507,Drugs and Addiction,29895,0.005249795987607005,0.32845848747860035,bootstrap 4
men,5694507,Emotions,7257,0.0012743860004035467,0.20796807420404093,bootstrap 4
men,5694507,Explicit Reference to Defendant’s Gender ,5550,0.0009746234397464082,0.17865378804892826,bootstrap 4
men,5694507,Figurative/Metaphorical Language,11026,0.0019362519002961978,0.2495374847932054,bootstrap 4
men,5694507,Gender and Gender Roles,33152,0.005821750680085212,0.33270197748153385,bootstrap 4
men,5694507,Immigration,15811,0.0027765353524018847,0.277897856321556,bootstrap 4
men,5694507,Intimate Partner Relationships,7950,0.0013960822245016118,0.21222225100688571,bootstrap 4
men,5694507,Mental Health/Mental Disability,49362,0.00866835355545265,0.3815048534105667,bootstrap 4
men,5694507,Parenting Language,113847,0.019992424278344027,0.45133050899319305,bootstrap 4
men,5694507,Racial Tropes,16154,0.0028367688370564826,0.28783739590286356,bootstrap 4
men,5694507,Religion ,5898,0.0010357349635359127,0.19846014038592175,bootstrap 4
men,5694507,Sexual Language,21976,0.003859157605741814,0.27908109458772923,bootstrap 4
men,5694507,Sexuality,539,9.465261874293947e-05,0.07848110075760958,bootstrap 4
men,5694507,Socioeconomic Status/Spending/Poverty,15693,0.002755813628818087,0.27007475468064723,bootstrap 4
men,5694507,Testimony re Gender-Based Violence ,18966,0.003330578046527996,0.29346807683836623,bootstrap 4
men,5694507,Women’s Non-Domestic Work,9513,0.001670557258073438,0.23205595964716347,bootstrap 4
women,6353955,Characterization,95557,0.015038979659125694,0.44270749500807716,bootstrap 4
women,6353955,Clothing/Makeup/Appearance ,10643,0.0016750197318048366,0.23766329566723784,bootstrap 4
women,6353955,Drugs and Addiction,35543,0.005593838798039961,0.3390503903896033,bootstrap 4
women,6353955,Emotions,10572,0.0016638455890858527,0.2376307748544642,bootstrap 4
women,6353955,Explicit Reference to Defendant’s Gender ,14221,0.002238133571924888,0.2707302622547689,bootstrap 4
women,6353955,Figurative/Metaphorical Language,9797,0.0015418743129279324,0.22267904570697686,bootstrap 4
women,6353955,Gender and Gender Roles,44791,0.0070493102327605405,0.36610182415274745,bootstrap 4
women,6353955,Immigration,15213,0.002394256805407026,0.25805896920266935,bootstrap 4
women,6353955,Intimate Partner Relationships,12688,0.00199686651856993,0.253810705086192,bootstrap 4
women,6353955,Mental Health/Mental Disability,52404,0.008247461620360863,0.37212762453996917,bootstrap 4
women,6353955,Parenting Language,144295,0.022709477797686638,0.4810226603426825,bootstrap 4
women,6353955,Racial Tropes,11062,0.0017409629120760219,0.2254914103328029,bootstrap 4
women,6353955,Religion ,6769,0.0010653207333070505,0.20127468951386157,bootstrap 4
women,6353955,Sexual Language,46217,0.007273737380891114,0.38314482882222495,bootstrap 4
women,6353955,Sexuality,1352,0.00021278085853614008,0.11766980862785226,bootstrap 4
women,6353955,Socioeconomic Status/Spending/Poverty,19636,0.003090358682112165,0.28599834028211873,bootstrap 4
women,6353955,Testimony re Gender-Based Violence ,18545,0.002918654601740176,0.2747213487252437,bootstrap 4
